aoi_id,Left|1,Left|2,Left|3,Left|4,Left|5,Left|6,Left|7,Left|8,Left|9,Mid|1,Mid|2,Mid|3,Mid|4,Mid|5,Mid|6,Mid|7,Mid|8,Mid|9,Right|1,Right|2,Right|3,Right|4,Right|5,Right|6,Right|7,Right|8,Right|9,Dashboard|1,Dashboard|2,Dashboard|3,Dashboard|4,Dashboard|5,Dashboard|6,Dashboard|7,Dashboard|8,Dashboard|9
Mid|8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Mid|9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Right|1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,9.0,11.0,0,0.0,106.0,1.0,0.0,0.0,0.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,3.0,0,0.0,1.0,0
Right|2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,8.0,15.0,0,1.0,114.0,2.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3.0,0,0.0,0.0,0
Right|3,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0.0,1.0,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Right|4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,4.0,8.0,0,2.0,121.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,14.0,2.0,0.0,4.0,0.0,0.0,0,0.0,0,0.0,1.0,0,0.0,1.0,0
Right|5,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0,1.0,1.0,0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Right|6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Right|7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,4.0,2.0,0,0.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,10.0,1.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Right|8,0.0,0.0,1.0,0.0,0.0,0,0,1.0,0,6.0,10.0,0,6.0,149.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,15.0,0.0,0,0.0,0,0.0,1.0,0,0.0,2.0,0
Right|9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0,0.0,13.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Dashboard|1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Dashboard|2,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Dashboard|3,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Dashboard|4,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Dashboard|5,0.0,3.0,1.0,7.0,4.0,0,0,0.0,0,6.0,4.0,0,3.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,6.0,0,0.0,0.0,0
Dashboard|6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Dashboard|7,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
Dashboard|8,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0,1.0,1.0,0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,4.0,0,0.0,0.0,0
Dashboard|9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0
